hid,type1,type2,month,m_id,q6_1,q6_1_1,q6_1_2,q6_1_3,q6_1_4,q6_1_5,q6_1_6,q6_1_7,q6_1_8,q6_2_a,q6_2_b,q6_2_c,q6_3,q6_4_1,q6_4_2,q6_4_3,q6_4_4,q6_4_5,q6_4_6,q6_4_7,q6_4_8,q6_4_9,q6_4_10,q6_4_11,q6_4_12,q6_4_13,q6_4_1a,q6_4_2a,q6_4_3a,q6_4_4a,q6_4_5a,q6_4_6a,q6_4_7a,q6_4_8a,q6_4_9a,q6_4_10a,q6_4_11a,q6_4_12a,q6_4_13a,q6_5_1,q6_5_2,q6_5_3,q6_5_4,q6_5_5,q6_5_6,q6_5_7,q6_5_8,q6_5_9,q6_5_10,q6_5_11,q6_5_12,q6_5_13,q6_5_14,q6_5_15,q6_5_16,q6_5_17,q6_5_18,q6_5_19,q6_5_20,q6_5_21,q6_6,q6_7,q6_8,q11_b_1_1,q11_b_1_1a,q11_b_1_2,q11_b_1_2a,q11_b_1_3,q11_b_1_3a,q11_b_2_1,q11_b_2_1a,q11_b_2_2,q11_b_2_2a,q11_b_2_3,q11_b_2_3a,q11_b_3_1,q11_b_3_1a,q11_b_3_2,q11_b_3_2a,q11_b_3_3,q11_b_3_3a,q11_b_4_1,q11_b_4_1a,q11_b_4_2,q11_b_4_2a,q11_b_4_3,q11_b_4_3a,q11_b_5_1,q11_b_5_1a,q11_b_5_2,q11_b_5_2a,q11_b_5_3,q11_b_5_3a,q11_b_6_1,q11_b_6_1a,q11_b_6_2,q11_b_6_2a,q11_b_6_3,q11_b_6_3a,q11_b_7_1,q11_b_7_1a,q11_b_7_2,q11_b_7_2a,q11_b_7_3,q11_b_7_3a,q11_b_8_1,q11_b_8_1a,q11_b_8_2,q11_b_8_2a,q11_b_8_3,q11_b_8_3a,q11_b_9_1,q11_b_9_1a,q11_b_9_2,q11_b_9_2a,q11_b_9_3,q11_b_9_3a,wt
10566,1,2,9,119682,939,020,010,,,,,,,1,2,12,3,,,,,,,,,,10,,,,,,,,,,,,,2,,,,1,2,3,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,10000,,,,,,70000,,,,,,300000,,,,,,100000,,,,,,,,,,,,170000,,,,,,,,,,,,,,,,,,4401.533668
10566,1,2,7,119680,932,400,,,,,,,,6,2,12,1,,,,,,,,8,,,,,,,,,,,,,2,,,,,,1,,3,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,30000,,,,,,130000,,,,,,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4401.533668
10566,1,2,8,119681,934,330,,,,,,,,14,7,1,1,,,,,,,,,,,,,13,,,,,,,,,,,,,1,1,,,4,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,150000,,,,,,50000,,,,,,150000,,,,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4401.533668
10566,1,1,5,109824,932,010,,,,,,,,1,12,7,1,,,3,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,200000,31,0,,0,,20000,31,0,,0,,30000,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4401.533668
10568,1,2,7,120640,939,020,010,,,,,,,1,2,5,3,,,,,,6,,,,,,,,,,,,,2,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,4,4,4,1886792,,0,,0,,,,0,,0,,47170,,0,,0,,2358490,,0,,0,,235849,,0,,0,,0,,0,,0,,471698,,0,,0,,0,,0,,0,,0,,0,,0,,5289.988197
10569,1,2,7,119731,932,350,070,,,,,,,1,2,11,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,2,,,5,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,200000,,,,,,100000,,,,,,300000,,,,,,,,,,,,300000,,,,,,,,,,,,,,,,,,,,,,,,4401.533668
10569,1,2,9,119737,932,030,,,,,,,,1,2,9,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,50000,,,,,,100000,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,4401.533668
10570,1,2,8,116263,936,030,020,,,,,,,1,2,9,1,,,,,,6,,,,,,,,,,,,,2,,,,,,,,1,2,3,4,,,7,,,,,,,,,,,,,,,4,5,4,0,,0,,0,,12000,,0,,0,,50000,,0,,0,,200000,,0,,0,,0,,0,,0,,80000,,0,,0,,78000,,0,,0,,0,,0,,0,,0,,0,,0,,3979.297688
10570,1,2,11,116266,935,370,,,,,,,,1,2,3,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,4,3,3,,,,,,,,,,,,,20000,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3979.297688
10570,1,2,7,600077,937,090,,,,,,,,1,2,3,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,3,,,,,,,,,,13,,,,,,,,,4,4,4,,,,,,,,,,,,,70000,31,,,,,50000,31,,,,,20000,31,,,,,,,,,,,10000,31,,,,,,,,,,,,,,,,,3979.297688
10570,1,2,10,600442,925,030,,,,,,,,7,14,11,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,7,,,,,12,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3979.297688
10570,1,2,8,600307,933,020,,,,,,,,6,4,7,1,,,3,,,,,,,,,,,,,1,,,,,,,,,,,1,2,,,,6,,,,,11,,,,,,,,,,,4,4,4,,,,,,,,,,,,,8000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3979.297688
10570,1,1,5,109669,936,020,,,,,,,,1,2,5,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,3,,5,,,,,,,,,,,,,,,,,4,4,4,30000,31,0,,0,,0,,0,,0,,0,,0,,0,,30000,31,0,,0,,69997,31,0,,0,,0,,0,,0,,50001,31,0,,0,,0,,0,,0,,0,,0,,0,,3979.297688
10572,1,1,4,107364,931,250,,,,,,,,1,2,9,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,20000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738.02948
10572,1,2,10,119610,931,130,,,,,,,,4,7,2,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738.02948
10572,1,1,2,107347,931,130,,,,,,,,2,9,12,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738.02948
10572,1,1,2,107356,931,130,,,,,,,,2,4,7,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738.02948
10572,1,1,3,107359,931,130,,,,,,,,1,9,11,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738.02948
10572,1,2,11,119612,931,090,,,,,,,,1,12,2,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,8,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738.02948
10572,1,2,11,119612,923,050,,,,,,,,9,12,8,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738.02948
10572,1,1,5,107367,923,010,,,,,,,,2,9,12,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738.02948
10573,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8310.061005
10574,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738.02948
10575,1,2,10,119620,934,050,,,,,,,,1,2,9,6,,,,,5,,,,,,,,,,,,,1,,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,50000,,,,,,30000,,,,,,100000,,,,,,,,,,,,,,,,,,40000,,,,,,,,,,,,,,,,,,9299.959447
10576,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4401.533668
10577,1,2,10,119603,939,020,010,,,,,,,1,13,2,3,,,,,,6,,,,,,,,,,,,,2,,,,,,,,1,2,,,5,,,,,,,,,,,,,,,,,4,4,4,150000,,,,,,70000,,,,,,,,,,,,130000,,,,,,100000,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,,,8310.061005
10577,1,1,3,107406,936,420,,,,,,,,2,7,12,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,2,,4,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,300000,31,,,,,200000,31,,,,,400000,31,,,,,,,,,,,,,,,,,,,,,,,100000,31,,,,,,,,,,,8310.061005
10577,1,1,5,107409,931,370,,,,,,,,7,6,2,1,,,,,,,,8,,,,,,,,,,,,,1,,,,,,1,,,,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,20000,31,0,,0,,20000,31,0,,0,,0,,0,,0,,10000,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8310.061005
10577,1,1,6,107413,931,370,,,,,,,,1,2,12,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,,,,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,100001,31,0,,0,,9999,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,20000,31,0,,0,,8310.061005
10577,1,2,8,119597,931,130,,,,,,,,4,7,13,1,,,,,,,,8,,,,,,,,,,,,,1,,,,,,1,,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,20000,,,,,,10000,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8310.061005
10578,1,2,8,600308,932,350,,,,,,,,7,1,5,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,,,,5,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,80000,31,,,,,50000,31,,,,,100000,31,,,,,20000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8310.061005
10578,1,2,7,600078,931,090,,,,,,,,1,2,12,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,11,,,,,,,,,,,3,3,3,,,,,,,,,,,,,,,,,,,10000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8310.061005
10578,1,2,10,119634,932,060,,,,,,,,9,8,2,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,,,8,,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,150000,,0,,0,,300000,,0,,0,,0,,0,,0,,0,,0,,0,,50000,,0,,0,,0,,0,,0,,0,,0,,0,,8310.061005
10578,1,2,7,119632,932,060,,,,,,,,2,9,1,1,,,,,,6,,,,,,,,,,,,,1,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,200000,,,,,,150000,,,,,,200000,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,,,,,,,,,8310.061005
10578,1,2,11,119635,934,040,,,,,,,,1,7,9,6,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,6,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,20000,,,,,,50000,,,,,,80000,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,8310.061005
10578,1,2,10,600443,931,010,,,,,,,,4,7,15,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,6,,,,,,12,,,,,,,,,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8310.061005
10578,2,1,3,200547,82,004,,,,,,,,1,2,7,3,,2,,,,,,,,,,,,,4,,,,,,,,,,,,1,,,4,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8310.061005
10580,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738.02948
10581,1,2,8,115159,938,100,,,,,,,,5,4,7,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857.270301
10586,1,1,5,102671,926,020,310,,,,,,,2,7,5,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,3,,,,,,,,11,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10587,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9486.589098
10588,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8833.570062
10592,1,2,8,111082,938,070,,,,,,,,7,11,1,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,3,,,,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,50000,,,,,,120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857.270301
10593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8833.570062
10596,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10597,1,2,7,112452,938,360,,,,,,,,1,2,5,7,,,,,,,,,,10,,,,,,,,,,,,,1,,,,1,,3,,,,,,9,,,,,,,,,,,,,4,4,4,,,,,,,300000,,,,,,,,,,,,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10597,1,2,8,112453,936,310,,,,,,,,1,2,5,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10598,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22084.83712
10599,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8833.570062
10601,2,2,9,200825,207,001,007,,,,,,,1,7,2,3,,2,,,,,,,,,,,,,4,,,,,,,,,,,,1,,,4,5,6,,,9,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000,31,,,,,,,,,5024.697326
10601,1,1,5,104261,937,350,,,,,,,,7,11,13,1,,,,,,,,,9,,,,,,,,,,,,,1,,,,,1,,3,,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,150000,31,0,,0,,0,,0,,0,,100000,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5024.697326
10601,1,2,8,112092,937,020,,,,,,,,1,7,4,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,3,,,6,7,,,,,,,,,,,,,,,4,5,5,,,,,,,,,,,,,,,,,,,80000,,,,,,120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10601,2,1,1,200325,176,004,,,,,,,,1,2,12,3,,2,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,4,,,,8,9,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000,31,,,,,,,,,,,5024.697326
10602,1,2,7,112249,911,010,020,,,,,,,7,13,2,2,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,2,,4,,,,,9,,,,,,,,,,,,,4,4,4,,,,,,,120000,,,,,,300000,,,,,,200000,,,,,,,,,,,,,,,,,,150000,,,,,,,,,,,,,,,,,,2704.410221
10602,1,2,8,112253,937,020,010,,,,,,,7,2,1,1,,,,,5,,,,,,,,,,,,,4,,,,,,,,,1,,,4,,,,,,,,12,,,,,,,,,,4,5,4,,,,,,,110000,,,,,,30000,,,,,,200000,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704.410221
10602,1,2,8,112253,938,320,,,,,,,,15,6,4,1,,,,,,,,,,10,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,17,,,,,4,5,4,,,,,,,10000,,,,,,30000,,,,,,0,,,,,,10000,,,,,,,,,,,,50000,,,,,,,,,,,,,,,,,,2704.410221
10602,1,2,8,112259,937,310,,,,,,,,1,12,14,1,,,,,5,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,13,,,,,,,,,4,5,5,,,,,,,60000,,,,,,40000,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,2704.410221
10602,1,2,11,112260,938,080,,,,,,,,1,4,13,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704.410221
10602,1,1,4,104312,932,070,,,,,,,,1,2,12,1,,,,,5,,,,,,,,,,,,,1,,,,,,,,,1,,3,4,,,7,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,60000,31,0,,0,,0,,0,,0,,60000,31,0,,0,,0,,0,,0,,0,,0,,0,,30000,31,0,,0,,0,,0,,0,,0,,0,,0,,2704.410221
10603,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9486.589098
10604,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10605,1,1,3,104533,938,330,,,,,,,,4,10,1,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,3,,,6,,,9,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9486.589098
10605,1,1,5,104537,923,320,,,,,,,,1,2,12,7,,,,,5,,,,,,,,,,,,,2,,,,,,,,,1,2,3,4,,6,,,,,,,,,,,,,,,,5,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,100000,31,0,,0,,0,,0,,0,,0,,0,,0,,9486.589098
10605,1,2,8,112148,932,070,,,,,,,,2,11,13,1,,,,,,,,,,10,,,,,,,,,,,,,2,,,,1,,3,,5,6,,,9,,,,,,,,,,,,,5,5,5,,,,,,,10000,,,,,,50000,,,,,,60000,,,,,,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9486.589098
10606,1,1,3,104543,937,080,,,,,,,,1,2,13,1,,,,,5,,,,,,,,,,,,,1,,,,,,,,,1,2,3,,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,60000,31,0,,0,,0,,0,,0,,100000,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5024.697326
10606,1,2,11,112025,938,030,,,,,,,,5,1,4,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,3,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10608,1,2,8,600309,931,370,,,,,,,,1,2,7,1,,,,,,,,,,,,,13,,,,,,,,,,,,,1,1,,,4,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,40000,31,,,,,,,,,,,50000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10608,1,2,10,600444,936,330,,,,,,,,1,2,7,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,3,,,,,,,,11,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,10000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10608,1,2,7,600079,938,320,,,,,,,,1,2,4,8,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10608,1,2,10,112405,937,020,,,,,,,,1,2,4,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,4,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,50000,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10609,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10610,1,2,8,112117,911,010,020,,,,,,,2,1,5,2,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,4,,,,8,,,,,,,,,,,,,,4,4,4,,,,,,,100000,,,,,,160000,,,,,,60000,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,5024.697326
10610,1,2,8,600310,931,380,,,,,,,,7,4,1,1,,,,,,,,8,,,,,,,,,,,,,1,,,,,,1,,3,,,6,,,,,,,,,,,,,,,,4,5,4,,,,,,,,,,,,,20000,31,,,,,80000,31,,,,,,,,,,,30000,31,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10610,1,2,10,600445,931,380,,,,,,,,1,2,5,5,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,20000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10610,1,2,7,600080,911,220,,,,,,,,7,4,5,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,,,8,,,,,,,,,,,,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10611,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8833.570062
10612,2,2,12,200843,171,007,,,,,,,,1,12,2,4,,,,,,,,,,,,12,,,,,,,,,,,,,1,,1,2,3,,,,,,,,,,,,15,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,31,,,,,,,,,,,,,,,,,9486.589098
10613,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.697326
10614,1,1,5,104964,938,330,,,,,,,,3,5,7,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,20000,31,0,,0,,9486.589098
10616,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704.410221
10617,1,2,12,111101,921,310,090,,,,,,,1,4,2,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9486.589098
10617,2,1,5,200374,188,001,002,,,,,,,12,1,2,3,,2,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,4,,6,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000,31,,,,,200000,31,,,,,,,,,,,9486.589098
10617,1,2,9,111095,921,310,,,,,,,,10,13,7,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,6,,8,,,,,,,,,,,,,21,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000,,,,,,,,,,,,,,,,,,9486.589098
10617,1,1,3,105032,921,090,,,,,,,,4,5,7,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,,,,6,,,,,,,,,,,,,,,,4,4,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,45000,31,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9486.589098
